search_city,search_cuisine,y_id,name,image_url,url,closed,review_count,rating,price,lat,long,add1,city,state,zip_code,country,disp_ph
"Denver, Colorado",Hot Dog,OEz315Vx6-u9BWxnLs8xRQ,Chicago Style Beef And Dogs,https://s3-media2.fl.yelpcdn.com/bphoto/N9SK9A7TxGFAOKCnVI8PIQ/o.jpg,https://www.yelp.com/biz/chicago-style-beef-and-dogs-lakewood?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,243,3.5,$,39.739959,-105.070204,6680 W Colfax Ave,Lakewood,CO,80214,US,(303) 233-0500
"Denver, Colorado",Hot Dog,-EdQ9oCBEnCjRcW4ihOYoA,Hamburguesas Don Jesus,https://s3-media2.fl.yelpcdn.com/bphoto/2qq7BCpd5EssFlupX8F5pQ/o.jpg,https://www.yelp.com/biz/hamburguesas-don-jesus-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,62,4.5,$,39.7295799255371,-105.021514892578,800 Decatur St,Denver,CO,80204,US,(720) 366-6906
"Denver, Colorado",Hot Dog,YH4Joh3p-q1u-rTdZVx2YQ,Zivix Five Points,https://s3-media2.fl.yelpcdn.com/bphoto/I8gUSmIOtEr1QSg93oXgbg/o.jpg,https://www.yelp.com/biz/zivix-five-points-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,9,5.0,,39.75507,-104.97711,2736 Welton St,Denver,CO,80205,US,(860) 798-0453
"Denver, Colorado",Hot Dog,RK0kwgMxXKcQ3ZIR1u4V-Q,Ballpark Vienna Beef,https://s3-media4.fl.yelpcdn.com/bphoto/QYWDwwsuzXTTTQKSCtVYaw/o.jpg,https://www.yelp.com/biz/ballpark-vienna-beef-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,79,4.0,$,39.75403,-104.99182,1312 21st St,Denver,CO,80205,US,(303) 292-2847
"Denver, Colorado",Hot Dog,NmK-9fijqcAiR0e383F3_A,Steve's Snappin' Dogs,https://s3-media2.fl.yelpcdn.com/bphoto/QbPpwGYH1HISKx1UKu7hAQ/o.jpg,https://www.yelp.com/biz/steves-snappin-dogs-denver-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,180,3.5,$$,39.8586172082418,-104.677648146233,8900 Peña Blvd,Denver,CO,80249,US,(303) 342-6770
"Denver, Colorado",Hot Dog,CrQchZxNVIbKnUuO4syq9A,Henry's Hot Dogs,https://s3-media2.fl.yelpcdn.com/bphoto/Y199gyrpaHQselcuTzBZlw/o.jpg,https://www.yelp.com/biz/henrys-hot-dogs-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.720589,-104.952613,299 Milwaukee St,Denver,CO,80206,US,(303) 915-9049
"Denver, Colorado",Hot Dog,SK_d4VyVUKe-EkcZAS3Nvg,Dogs Gone Wild,,https://www.yelp.com/biz/dogs-gone-wild-highlands-ranch?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.5454658866526,-105.000595960496,1200 Mayberry Dr,Highlands Ranch,CO,80129,US,
"Denver, Colorado",Hot Dog,W7j1UUjSneIKuIKu5gC8Bw,Freddie's Hot Dogs,https://s3-media4.fl.yelpcdn.com/bphoto/hro8-DwWjOg3y9Dw6aHkcg/o.jpg,https://www.yelp.com/biz/freddies-hot-dogs-boulder?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,23,5.0,$,40.0175935775042,-105.281121432781,1100 Pearl St,Boulder,CO,80302,US,
"Denver, Colorado",Hot Dog,QcxgkaeKXNR9H6K-JYnJ-g,Sophia's Hot Dogs,https://s3-media3.fl.yelpcdn.com/bphoto/EWeLCp9cqPVQWd6lDRyAYg/o.jpg,https://www.yelp.com/biz/sophias-hot-dogs-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.7452243318583,-104.990119189024,1663 Welton St,Denver,CO,80202,US,
"Denver, Colorado",Hot Dog,8iEg_ggZdyNR0AVH1laAXQ,Denver Luvs Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/XucRhxBlamusLgAJVazdOQ/o.jpg,https://www.yelp.com/biz/denver-luvs-dogs-greenwood-village-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.597709,-104.879173,9401 E Arapahoe Rd,Greenwood Village,CO,80112,US,(720) 579-4400
"Denver, Colorado",Hot Dog,w11Dy2sF4h3NplQiOoqb9g,Hamburguesas Don Jesus,https://s3-media1.fl.yelpcdn.com/bphoto/_2Ci89-uc3ddbhhFoD9btQ/o.jpg,https://www.yelp.com/biz/hamburguesas-don-jesus-arvada?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,19,4.5,$,39.7932238892531,-105.051991494707,5318 Sheridan Blvd,Arvada,CO,80002,US,(720) 242-9052
"Denver, Colorado",Hot Dog,L4Hr0C6mulgQoY_1zqw84w,Mustard's Last Stand,https://s3-media1.fl.yelpcdn.com/bphoto/qz0aq2FMJYrqpve-f9Vdcw/o.jpg,https://www.yelp.com/biz/mustards-last-stand-boulder?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,124,3.5,$,40.01444,-105.27897,1719 Broadway St,Boulder,CO,80302,US,(303) 444-5841
"Denver, Colorado",Hot Dog,flVT55lfj78xh-wT59CpnA,The Dog Spot,https://s3-media1.fl.yelpcdn.com/bphoto/K44BxX7RObJxsUUyCmOIMQ/o.jpg,https://www.yelp.com/biz/the-dog-spot-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.60973,-104.8876,,Denver,CO,80111,US,(720) 285-3357
"Denver, Colorado",Hot Dog,I7pieKe-MnHQYpR_q-lelw,Top Dawg,https://s3-media2.fl.yelpcdn.com/bphoto/txi9IsD11zdAGHv6SBbsqg/o.jpg,https://www.yelp.com/biz/top-dawg-thornton?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,6,3.5,,39.952838,-104.981588,13801 Grant St,Thornton,CO,80023,US,(303) 457-6868
"Denver, Colorado",Hot Dog,yVZIVzqtQM18YbUicKlUpg,In The Doghouse,https://s3-media2.fl.yelpcdn.com/bphoto/DXooL4hx0qZVzdVxXij_7w/o.jpg,https://www.yelp.com/biz/in-the-doghouse-brighton?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,20,4.0,$,39.98705,-104.81459,617 E Bridge St,Brighton,CO,80601,US,(303) 287-0303
"Denver, Colorado",Hot Dog,skgAHyrMmikKbCh7V1ubEg,Meta Burger,https://s3-media1.fl.yelpcdn.com/bphoto/HsL0sSz0cxaTW71nelXbGQ/o.jpg,https://www.yelp.com/biz/meta-burger-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,230,4.5,$,39.695701,-104.895636,7950 E Mississippi Ave,Denver,CO,80247,US,(720) 535-9707
"Denver, Colorado",Hot Dog,iJ6FqDjSW96Uz42bSk9t8g,TLC Food,https://s3-media2.fl.yelpcdn.com/bphoto/IfZzj4wPAE9sZ6DKLqZtFg/o.jpg,https://www.yelp.com/biz/tlc-food-denver-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,15,5.0,$,39.7492,-104.9974,16TH St Mall At Larimer St,Denver,CO,80202,US,(720) 238-9040
"Denver, Colorado",Hot Dog,iF7pqaRVRoldVOnpiynLcg,Benders Brat Haus,https://s3-media3.fl.yelpcdn.com/bphoto/4CZ7ToC8XP1SQBLP_obr6A/o.jpg,https://www.yelp.com/biz/benders-brat-haus-aurora-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,108,4.0,$,39.703727722168,-104.790168762207,700 S Buckley Rd,Aurora,CO,80017,US,(303) 872-3569
"Denver, Colorado",Hot Dog,LGnbnpKgStBoFCc2mTv5Pg,Bad Daddy's Burger Bar,https://s3-media4.fl.yelpcdn.com/bphoto/diz__xikvqSBAB83wBuBEg/o.jpg,https://www.yelp.com/biz/bad-daddys-burger-bar-denver-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,492,4.5,$$,39.7201192335414,-104.951983296959,240 Milwaukee St,Denver,CO,80206,US,(303) 377-3032
"Denver, Colorado",Hot Dog,ZtCVIg5moaqmarxpcoTyMw,Snarfburger,https://s3-media2.fl.yelpcdn.com/bphoto/F8YqcdkYBheuvX3YqEUcMQ/o.jpg,https://www.yelp.com/biz/snarfburger-boulder?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,152,3.5,$,40.014478,-105.268864,2000 Arapahoe Ave,Boulder,CO,80302,US,(303) 444-7711
"Denver, Colorado",Hot Dog,kcuctG2SkdH-XHi49756jA,Snarfburger,https://s3-media2.fl.yelpcdn.com/bphoto/iuP_eF7nJLDyTSLnfWcVZA/o.jpg,https://www.yelp.com/biz/snarfburger-denver-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,16,4.0,,39.7543222483299,-105.025583691895,2535 Federal Blvd,Denver,CO,80211,US,(720) 535-5184
"Denver, Colorado",Hot Dog,qtRNJsz1MYEZVidYIft1Tw,Illegal Burger - Capitol Hill,https://s3-media2.fl.yelpcdn.com/bphoto/dGyiJb1K3Nh3paprVlsuJQ/o.jpg,https://www.yelp.com/biz/illegal-burger-capitol-hill-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,107,4.0,$$,39.72607,-104.98403,609 Grant St,Denver,CO,80203,US,(303) 831-1300
"Denver, Colorado",Hot Dog,8R6_LByZFc2Gj2-1i6ku_g,Cluck Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/dwcrBtVutLJpWin8RhyKHw/o.jpg,https://www.yelp.com/biz/cluck-chicken-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,63,5.0,$,39.6915041767329,-104.98710089149,1380 S Broadway,Denver,CO,80210,US,(720) 379-3131
"Denver, Colorado",Hot Dog,fx18Jn97mQ1Xs6j068yc2Q,Fast Eddie's World Famous Chicago Hot Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/DMTQ7QbpCKLk4kvBuYOrFw/o.jpg,https://www.yelp.com/biz/fast-eddies-world-famous-chicago-hot-dogs-boulder?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,8,3.5,,40.0181213021278,-105.278554558754,1300 Pearl St,Boulder,CO,80302,US,(720) 371-1564
"Denver, Colorado",Hot Dog,LoOH5PoYavcoWI104Koe6g,Borus' Hotdog Stand,,https://www.yelp.com/biz/borus-hotdog-stand-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.747523,-104.995243,16TH St Mall,Denver,CO,80202,US,
"Denver, Colorado",Hot Dog,X3jQiR55HGBDPbePpUbzWQ,Shake Shack,https://s3-media2.fl.yelpcdn.com/bphoto/dpf1TbBPPWLK4-M-Afu-Gg/o.jpg,https://www.yelp.com/biz/shake-shack-denver-5?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,241,3.5,$$,39.76227,-104.980842,2995 Larimer St,Denver,CO,80205,US,(720) 543-8609
"Denver, Colorado",Hot Dog,KXijdP2NOZQqv_zwDBci2w,The Blazing Chicken Shack II,https://s3-media2.fl.yelpcdn.com/bphoto/ZH9QEsMIAFyo2tJi0bIOpA/o.jpg,https://www.yelp.com/biz/the-blazing-chicken-shack-ii-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,28,4.5,$$,39.763668955194,-104.922757521272,5560 E 33rd Ave,Denver,CO,80207,US,(720) 596-4501
"Denver, Colorado",Hot Dog,Cg4AZ3YuivFYbxU6TQ2qjg,Goed Zuur,https://s3-media2.fl.yelpcdn.com/bphoto/BaogS25ktyb3LcPRzWE9rg/o.jpg,https://www.yelp.com/biz/goed-zuur-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,114,4.5,$$,39.7558648848839,-104.9768216,2801 Welton St,Denver,CO,80205,US,(720) 749-2709
"Denver, Colorado",Hot Dog,UzFMMOQquPcFlAXVFChgnQ,Ed's Best Edibles,https://s3-media1.fl.yelpcdn.com/bphoto/WHKPnGzmJaHVK7FK1sWIig/o.jpg,https://www.yelp.com/biz/eds-best-edibles-louisville?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,23,5.0,$,39.9631202955986,-105.166480896295,1171 Dillon Rd,Louisville,CO,80027,US,(720) 327-0047
"Denver, Colorado",Hot Dog,RWq5d7lrWYoaEuKD9i_MNQ,The Ultimate Chicago Dog,https://s3-media1.fl.yelpcdn.com/bphoto/csowwERw_RhMiRfnPF8PqA/o.jpg,https://www.yelp.com/biz/the-ultimate-chicago-dog-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,4.0,$,39.7534280385967,-104.995535271164,19TH And Blake,Denver,CO,80202,US,
"Denver, Colorado",Hot Dog,ULrfE2gH9-72Lp94FHG9VQ,Hamburger Stand,https://s3-media2.fl.yelpcdn.com/bphoto/GBKSFArR3mQG7pWgQgtopw/o.jpg,https://www.yelp.com/biz/hamburger-stand-aurora?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,34,3.0,$,39.699516,-104.865303,938 South Havana,Aurora,CO,80012,US,(303) 344-1306
"Denver, Colorado",Hot Dog,qL1TAAGQNh_7ddxW1U7fOg,Crown Burgers,https://s3-media4.fl.yelpcdn.com/bphoto/zzgLL0Af7xi_He71jYcr_w/o.jpg,https://www.yelp.com/biz/crown-burgers-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,255,4.0,$,39.6767845153809,-104.940330505371,2192 S Colorado Blvd,Denver,CO,80222,US,(303) 753-9696
"Denver, Colorado",Hot Dog,LiKzw4Vpl06DB-0b2fgKTw,Carnitas Estilo Michoacan,https://s3-media3.fl.yelpcdn.com/bphoto/JAh3RIMFHrnVlONWVu2D-g/o.jpg,https://www.yelp.com/biz/carnitas-estilo-michoacan-denver-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,5,5.0,,39.69582,-105.02466,1130 S Federal Blvd,Denver,CO,80219,US,(303) 742-4444
"Denver, Colorado",Hot Dog,fGPMLadABSZZUl_6k0y7Vw,Big Sky Burger,https://s3-media2.fl.yelpcdn.com/bphoto/0Ycb3yJ5LysfG7MHh6KF7w/o.jpg,https://www.yelp.com/biz/big-sky-burger-lakewood?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,79,4.0,,39.681492,-105.0998234,1958 S Garrison St,Lakewood,CO,80227,US,(303) 763-5012
"Denver, Colorado",Hot Dog,lysEvtIXQqBzZ_FZ839gow,Bob's Atomic Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/Z-cMw_ASbsXfd0ju-KvkxA/o.jpg,https://www.yelp.com/biz/bobs-atomic-burgers-golden?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,699,4.5,$$,39.7554932,-105.2183914,1310 Ford St,Golden,CO,80401,US,
"Denver, Colorado",Hot Dog,uAsOPByhA_JiDi1d8K7cjw,5280 Burger Bar - Denver,https://s3-media3.fl.yelpcdn.com/bphoto/31ImH5RyzEXUAI0BOLTxtA/o.jpg,https://www.yelp.com/biz/5280-burger-bar-denver-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1438,4.0,$$,39.74388,-104.99082,500 16th St,Denver,CO,80202,US,(303) 825-1020
"Denver, Colorado",Hot Dog,nyUbG_KDSX1a3eY07cnxLA,Bobby G's Dawg House,https://s3-media3.fl.yelpcdn.com/bphoto/JNrNGyGm6F8uwu1gZcVH8g/o.jpg,https://www.yelp.com/biz/bobby-gs-dawg-house-evergreen?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,13,5.0,$,39.63766,-105.3147,27659 Hwy 74,Evergreen,CO,80439,US,(720) 339-1012
"Denver, Colorado",Hot Dog,aedhEekQ9r_t_wkbSWRtOQ,Illegal Burger - Writer Square,https://s3-media4.fl.yelpcdn.com/bphoto/4fJJYCWV1mYUK6XDQs_o2A/o.jpg,https://www.yelp.com/biz/illegal-burger-writer-square-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,188,4.0,$$,39.7484989248549,-104.998021672691,1512 Larimer St,Denver,CO,80202,US,(303) 634-1300
"Denver, Colorado",Hot Dog,4VP2adCa_NGlN5I4-ZoPqw,The Hot Dog Stand,,https://www.yelp.com/biz/the-hot-dog-stand-denver?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1,5.0,,39.74741,-104.98993,1801 California St,Denver,CO,80202,US,
"Raleigh, North Carolina",American,D91aWNBylyCuAxSz4q797w,Wilson's Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/TVniu4dEelm9iIk5Kn2NFQ/o.jpg,https://www.yelp.com/biz/wilsons-eatery-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,102,4.5,$$,35.80871,-78.62125,1053 E Whitaker Mill Rd,Raleigh,NC,27604,US,(919) 977-5442
"Raleigh, North Carolina",American,wEisEZAoUqxuL5Fa5U817A,The Oak,https://s3-media2.fl.yelpcdn.com/bphoto/ywaYKgXBSuw-ncajDBmSqA/o.jpg,https://www.yelp.com/biz/the-oak-raleigh-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,347,4.0,$$,35.8152502766058,-78.6968978648733,4035 Lake Boone Trl,Raleigh,NC,27607,US,(919) 787-9100
"Raleigh, North Carolina",American,Vm9XFTnRn0v8m6Mo7pGePA,Rosewater Kitchen and Bar,https://s3-media1.fl.yelpcdn.com/bphoto/JQoHKn3GEEfaaANo-9X-2w/o.jpg,https://www.yelp.com/biz/rosewater-kitchen-and-bar-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,44,4.0,$$,35.8377642576844,-78.6404116030468,110 Park At N Hills St,Raleigh,NC,27609,US,(919) 424-7886
"Raleigh, North Carolina",American,JRS9jIbNKqeU8C4kfrkaPg,Winston's Grille,https://s3-media4.fl.yelpcdn.com/bphoto/OiXojP7spVjr5rMWuYjmdQ/o.jpg,https://www.yelp.com/biz/winstons-grille-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,297,4.0,$$,35.8696479797363,-78.6216278076172,6401 Falls Of Neuse Rd,Raleigh,NC,27615,US,(919) 790-0700
"Raleigh, North Carolina",American,t11tKreZJqyaF8B40C8fdg,Relish Craft Kitchen & Bourbon Bar,https://s3-media3.fl.yelpcdn.com/bphoto/6qQj9BJ6wGAC3LJsOAU7ag/o.jpg,https://www.yelp.com/biz/relish-craft-kitchen-and-bourbon-bar-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,672,4.0,$$,35.858861,-78.6808852,5625 Creedmoor Rd,Raleigh,NC,27612,US,(919) 787-1855
"Raleigh, North Carolina",American,wTVWZjLF3CuQ35l0wxCUBw,The Mac House,https://s3-media2.fl.yelpcdn.com/bphoto/xAZ_QIRIg-bpGMQ4PCheRQ/o.jpg,https://www.yelp.com/biz/the-mac-house-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,137,4.0,$$,35.9428161271024,-78.5429981363821,14460 Falls Of Neuse Rd,Raleigh,NC,27614,US,(919) 263-8116
"Raleigh, North Carolina",American,B--fSz4A7l69QpBkbC3NUg,Aggie's Grill Station,https://s3-media2.fl.yelpcdn.com/bphoto/lD9KDmPskXhbj8KwPW09dw/o.jpg,https://www.yelp.com/biz/aggies-grill-station-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,139,4.5,$,35.822145,-78.591549,3027-101 Capital Blvd,Raleigh,NC,27604,US,(919) 790-6688
"Raleigh, North Carolina",American,wiTfYl2RBnoRhF90-Rn7mQ,Driftwood Kitchen And Bar,https://s3-media1.fl.yelpcdn.com/bphoto/K4EF1jzOuVlgIgihUioIEg/o.jpg,https://www.yelp.com/biz/driftwood-kitchen-and-bar-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,383,4.0,$$,35.8953451,-78.6218307,8460 Honeycutt Rd,Raleigh,NC,27615,US,(919) 977-8360
"Raleigh, North Carolina",American,LI3VEiye3XtQzVXZH8XLdw,High Horse,https://s3-media1.fl.yelpcdn.com/bphoto/Pz5hFP0-WmWyv_tTm-s_Kg/o.jpg,https://www.yelp.com/biz/high-horse-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,109,4.5,$$,35.77588,-78.63624,208 Wolfe St,Raleigh,NC,27601,US,(919) 594-1381
"Raleigh, North Carolina",American,Ad68N3Ig9HtYgzimFTGDtg,The Angus Barn,https://s3-media3.fl.yelpcdn.com/bphoto/l96L_tXfDousTxFvbVVCkQ/o.jpg,https://www.yelp.com/biz/the-angus-barn-raleigh-2?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,1116,4.0,$$$,35.8991189470065,-78.7636871643486,9401 Glenwood Ave,Raleigh,NC,27617,US,(919) 781-2444
"Raleigh, North Carolina",American,6S3_kI1djIqXKjmXJ8c6sw,Glenwood Grill,https://s3-media3.fl.yelpcdn.com/bphoto/4yL1uLjK_AvZmA6gvKBOcg/o.jpg,https://www.yelp.com/biz/glenwood-grill-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,286,4.5,$$,35.8150465680023,-78.6610901355743,2603-151 Glenwood Ave,Raleigh,NC,27608,US,(919) 782-3102
"Raleigh, North Carolina",American,DOWHgaB8ESvT8YPMiUlZ-w,Lonerider Brewing Company,https://s3-media3.fl.yelpcdn.com/bphoto/jJle6MeJv1CZYPoPn2VXhw/o.jpg,https://www.yelp.com/biz/lonerider-brewing-company-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,116,4.0,$,35.90367,-78.76249,8816 Gulf Ct,Raleigh,NC,27617,US,(919) 442-8004
"Raleigh, North Carolina",American,E0G1luZa9aZzjJP-kc33OQ,Stanbury,https://s3-media2.fl.yelpcdn.com/bphoto/9zs9YWXO0phK23mUh1EgJQ/o.jpg,https://www.yelp.com/biz/stanbury-raleigh?adjust_creative=bTV8F_bnMWhjazagcRNv9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTV8F_bnMWhjazagcRNv9w,False,327,4.5,$$$,35.7931604,-78.6355143,938 N Blount St,Raleigh,NC,27604,US,(919) 977-4321
